ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,DueDate,ShipDate,OrderDate,OrderToshipDays,OrderToDueDays
217,20230110,20230122,20230117,26197,SO74542,34.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
477,20230110,20230122,20230117,16815,SO74543,4.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
225,20230110,20230122,20230117,13481,SO74544,8.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
485,20230110,20230122,20230117,13481,SO74544,21.98,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
485,20230110,20230122,20230117,14247,SO74545,21.98,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
222,20230110,20230122,20230117,14247,SO74545,34.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
465,20230110,20230122,20230117,14247,SO74545,24.49,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
535,20230110,20230122,20230117,16462,SO74546,24.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
465,20230110,20230122,20230117,16462,SO74546,24.49,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
538,20230110,20230122,20230117,21080,SO74547,21.49,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
529,20230110,20230122,20230117,21080,SO74547,3.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
214,20230110,20230122,20230117,21080,SO74547,34.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
228,20230110,20230122,20230117,21080,SO74547,49.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
537,20230110,20230122,20230117,11533,SO74548,35.00,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
485,20230110,20230122,20230117,13281,SO74549,21.98,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
225,20230110,20230122,20230117,12596,SO74550,8.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
231,20230110,20230122,20230117,11585,SO74551,49.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
539,20230111,20230123,20230118,14678,SO74552,24.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
529,20230111,20230123,20230118,14678,SO74552,3.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
217,20230111,20230123,20230118,14678,SO74552,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
488,20230111,20230123,20230118,14678,SO74552,53.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
538,20230111,20230123,20230118,24885,SO74553,21.49,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,24885,SO74553,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
484,20230111,20230123,20230118,24885,SO74553,7.95,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
477,20230111,20230123,20230118,20404,SO74554,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
483,20230111,20230123,20230118,20404,SO74554,120.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
536,20230111,20230123,20230118,17321,SO74555,29.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,17321,SO74555,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
472,20230111,20230123,20230118,17321,SO74555,63.50,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
217,20230111,20230123,20230118,17321,SO74555,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
476,20230111,20230123,20230118,26659,SO74556,69.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
478,20230111,20230123,20230118,11094,SO74557,9.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
477,20230111,20230123,20230118,11094,SO74557,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
491,20230111,20230123,20230118,11094,SO74557,53.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
225,20230111,20230123,20230118,11094,SO74557,8.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,18742,SO74558,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
465,20230111,20230123,20230118,12357,SO74559,24.49,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
217,20230111,20230123,20230118,11729,SO74560,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
483,20230111,20230123,20230118,11019,SO74561,120.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
538,20230111,20230123,20230118,27647,SO74562,21.49,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
535,20230111,20230123,20230118,11212,SO74563,24.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,11212,SO74563,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
535,20230111,20230123,20230118,25346,SO74564,24.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,25346,SO74564,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
214,20230111,20230123,20230118,25346,SO74564,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
237,20230111,20230123,20230118,25346,SO74564,49.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
540,20230111,20230123,20230118,14724,SO74565,32.60,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
529,20230111,20230123,20230118,14724,SO74565,3.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,14724,SO74565,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
536,20230111,20230123,20230118,22057,SO74566,29.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,22057,SO74566,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
214,20230111,20230123,20230118,22057,SO74566,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
478,20230111,20230123,20230118,20510,SO74567,9.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
487,20230111,20230123,20230118,20510,SO74567,54.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
484,20230111,20230123,20230118,20510,SO74567,7.95,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
472,20230111,20230123,20230118,18359,SO74568,63.50,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
477,20230111,20230123,20230118,18359,SO74568,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,16008,SO74569,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,23290,SO74570,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,23290,SO74570,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
225,20230111,20230123,20230118,17356,SO74571,8.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
477,20230111,20230123,20230118,17356,SO74571,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,20499,SO74572,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
228,20230111,20230123,20230118,20499,SO74572,49.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,14759,SO74573,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,14759,SO74573,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
474,20230111,20230123,20230118,14692,SO74574,69.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
474,20230111,20230123,20230118,15682,SO74575,69.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
477,20230111,20230123,20230118,19303,SO74576,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
222,20230111,20230123,20230118,19303,SO74576,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
538,20230111,20230123,20230118,19347,SO74577,21.49,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
529,20230111,20230123,20230118,19347,SO74577,3.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
480,20230111,20230123,20230118,19347,SO74577,2.29,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
530,20230111,20230123,20230118,25456,SO74578,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,11519,SO74579,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
537,20230111,20230123,20230118,11519,SO74579,35.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,11849,SO74580,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
537,20230111,20230123,20230118,11849,SO74580,35.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
486,20230111,20230123,20230118,11849,SO74580,159.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,11172,SO74581,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
537,20230111,20230123,20230118,11172,SO74581,35.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
478,20230111,20230123,20230118,11172,SO74581,9.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
477,20230111,20230123,20230118,11172,SO74581,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
217,20230111,20230123,20230118,11172,SO74581,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
537,20230111,20230123,20230118,11844,SO74582,35.00,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
528,20230111,20230123,20230118,11844,SO74582,4.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
222,20230111,20230123,20230118,11844,SO74582,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
225,20230111,20230123,20230118,12542,SO74583,8.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
225,20230111,20230123,20230118,12375,SO74584,8.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
222,20230111,20230123,20230118,12375,SO74584,34.99,2023-01-11,2023-01-23,2023-01-18,2023-01-11 00:00:00.000,7,12
529,20230112,20230124,20230119,24279,SO74585,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
538,20230112,20230124,20230119,24279,SO74585,21.49,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
491,20230112,20230124,20230119,24279,SO74585,53.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
538,20230112,20230124,20230119,19796,SO74586,21.49,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
529,20230112,20230124,20230119,19796,SO74586,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
214,20230112,20230124,20230119,19796,SO74586,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
467,20230112,20230124,20230119,19796,SO74586,24.49,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
529,20230112,20230124,20230119,12345,SO74587,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
541,20230112,20230124,20230119,16480,SO74588,28.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,16480,SO74588,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
222,20230112,20230124,20230119,16480,SO74588,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
225,20230112,20230124,20230119,17322,SO74589,8.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
225,20230112,20230124,20230119,14859,SO74590,8.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
479,20230112,20230124,20230119,13140,SO74591,8.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,13140,SO74591,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
217,20230112,20230124,20230119,13140,SO74591,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
480,20230112,20230124,20230119,11656,SO74592,2.29,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,11019,SO74593,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
222,20230112,20230124,20230119,11019,SO74593,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
467,20230112,20230124,20230119,11019,SO74593,24.49,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,28677,SO74594,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
217,20230112,20230124,20230119,28677,SO74594,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
481,20230112,20230124,20230119,28677,SO74594,8.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
538,20230112,20230124,20230119,27029,SO74595,21.49,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
480,20230112,20230124,20230119,27029,SO74595,2.29,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
484,20230112,20230124,20230119,27029,SO74595,7.95,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,11176,SO74596,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
535,20230112,20230124,20230119,11287,SO74597,24.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
528,20230112,20230124,20230119,11287,SO74597,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
541,20230112,20230124,20230119,27010,SO74598,28.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,27010,SO74598,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
484,20230112,20230124,20230119,27010,SO74598,7.95,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
540,20230112,20230124,20230119,25071,SO74599,32.60,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
529,20230112,20230124,20230119,25071,SO74599,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
480,20230112,20230124,20230119,25071,SO74599,2.29,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
478,20230112,20230124,20230119,20775,SO74600,9.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
225,20230112,20230124,20230119,19009,SO74601,8.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
475,20230112,20230124,20230119,19009,SO74601,69.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,17673,SO74602,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,16954,SO74603,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
488,20230112,20230124,20230119,16954,SO74603,53.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
225,20230112,20230124,20230119,16954,SO74603,8.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,18341,SO74604,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
487,20230112,20230124,20230119,18341,SO74604,54.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
484,20230112,20230124,20230119,18341,SO74604,7.95,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
528,20230112,20230124,20230119,15293,SO74605,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
217,20230112,20230124,20230119,15293,SO74605,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
528,20230112,20230124,20230119,16502,SO74606,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
214,20230112,20230124,20230119,16502,SO74606,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
485,20230112,20230124,20230119,17210,SO74607,21.98,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
478,20230112,20230124,20230119,17210,SO74607,9.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,17210,SO74607,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
217,20230112,20230124,20230119,17210,SO74607,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
540,20230112,20230124,20230119,15690,SO74608,32.60,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
529,20230112,20230124,20230119,15690,SO74608,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
536,20230112,20230124,20230119,22807,SO74609,29.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
528,20230112,20230124,20230119,22807,SO74609,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
485,20230112,20230124,20230119,22807,SO74609,21.98,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
478,20230112,20230124,20230119,22807,SO74609,9.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,22807,SO74609,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,22389,SO74610,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
222,20230112,20230124,20230119,22389,SO74610,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,25785,SO74611,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
529,20230112,20230124,20230119,26836,SO74612,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
214,20230112,20230124,20230119,26836,SO74612,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
529,20230112,20230124,20230119,17819,SO74613,3.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,12802,SO74614,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
217,20230112,20230124,20230119,12802,SO74614,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
528,20230112,20230124,20230119,11067,SO74615,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
537,20230112,20230124,20230119,11067,SO74615,35.00,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
222,20230112,20230124,20230119,11067,SO74615,34.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
463,20230112,20230124,20230119,11067,SO74615,24.49,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
530,20230112,20230124,20230119,25483,SO74616,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
480,20230112,20230124,20230119,25483,SO74616,2.29,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
485,20230112,20230124,20230119,12876,SO74617,21.98,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
478,20230112,20230124,20230119,12876,SO74617,9.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
477,20230112,20230124,20230119,12876,SO74617,4.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
231,20230112,20230124,20230119,12519,SO74618,49.99,2023-01-12,2023-01-24,2023-01-19,2023-01-12 00:00:00.000,7,12
225,20230113,20230125,20230120,12955,SO74619,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
535,20230113,20230125,20230120,13963,SO74620,24.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
528,20230113,20230125,20230120,13963,SO74620,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
214,20230113,20230125,20230120,13963,SO74620,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
477,20230113,20230125,20230120,20813,SO74621,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
214,20230113,20230125,20230120,20813,SO74621,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
463,20230113,20230125,20230120,20813,SO74621,24.49,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
487,20230113,20230125,20230120,17496,SO74622,54.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
472,20230113,20230125,20230120,17496,SO74622,63.50,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
490,20230113,20230125,20230120,11716,SO74623,53.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
488,20230113,20230125,20230120,11262,SO74624,53.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
529,20230113,20230125,20230120,11142,SO74625,3.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
217,20230113,20230125,20230120,11142,SO74625,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
228,20230113,20230125,20230120,12062,SO74626,49.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
538,20230113,20230125,20230120,27676,SO74627,21.49,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
529,20230113,20230125,20230120,27676,SO74627,3.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
482,20230113,20230125,20230120,27676,SO74627,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
535,20230113,20230125,20230120,26288,SO74628,24.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
480,20230113,20230125,20230120,26288,SO74628,2.29,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
528,20230113,20230125,20230120,24747,SO74629,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
535,20230113,20230125,20230120,24747,SO74629,24.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
214,20230113,20230125,20230120,24747,SO74629,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
540,20230113,20230125,20230120,24623,SO74630,32.60,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
536,20230113,20230125,20230120,23124,SO74631,29.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
478,20230113,20230125,20230120,16106,SO74632,9.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
477,20230113,20230125,20230120,16106,SO74632,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
225,20230113,20230125,20230120,16106,SO74632,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
536,20230113,20230125,20230120,23000,SO74633,29.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
528,20230113,20230125,20230120,23000,SO74633,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
465,20230113,20230125,20230120,23000,SO74633,24.49,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
214,20230113,20230125,20230120,23000,SO74633,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
475,20230113,20230125,20230120,11176,SO74634,69.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
237,20230113,20230125,20230120,11176,SO74634,49.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
463,20230113,20230125,20230120,11176,SO74634,24.49,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
478,20230113,20230125,20230120,20788,SO74635,9.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
475,20230113,20230125,20230120,18952,SO74636,69.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
225,20230113,20230125,20230120,18952,SO74636,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
475,20230113,20230125,20230120,18969,SO74637,69.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
473,20230113,20230125,20230120,20275,SO74638,63.50,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
475,20230113,20230125,20230120,20275,SO74638,69.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
225,20230113,20230125,20230120,16861,SO74639,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
477,20230113,20230125,20230120,16861,SO74639,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
